Order_ID,Order_Date,Ship_Mode,Customer_Segment,Region,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Month,Quarter
ORD-1380,2023-04-26 08:42:26.121768,First Class,Corporate,East,Electronics,Monitor,3,408.0,0.0,1224.0,187.27,April,2023Q2
ORD-1381,2023-04-26 15:59:35.979983,Standard Class,Home Office,East,Office Supplies,Notebooks,3,61.17,0.1,165.16,50.59,April,2023Q2
ORD-1382,2023-04-26 23:16:45.838198,Second Class,Consumer,North,Office Supplies,Stapler,6,53.03,0.0,318.18,106.31,April,2023Q2
ORD-1383,2023-04-27 06:33:55.696413,Standard Class,Corporate,West,Clothing,Shoes,7,99.79,0.25,523.9,145.06,April,2023Q2
ORD-1384,2023-04-27 13:51:05.554628,Standard Class,Consumer,East,Office Supplies,Pens Set,2,65.11,0.0,130.22,33.26,April,2023Q2
ORD-1385,2023-04-27 21:08:15.412844,Second Class,Corporate,North,Clothing,Accessories,1,130.48,0.05,123.96,32.6,April,2023Q2
ORD-1386,2023-04-28 04:25:25.271059,Second Class,Corporate,East,Electronics,Camera,3,843.74,0.0,2531.22,536.51,April,2023Q2
ORD-1387,2023-04-28 11:42:35.129274,Second Class,Consumer,West,Electronics,Camera,4,515.5,0.0,2062.0,365.61,April,2023Q2
ORD-1388,2023-04-28 18:59:44.987489,Standard Class,Corporate,North,Clothing,Shoes,1,160.54,0.25,120.4,35.4,April,2023Q2
ORD-1389,2023-04-29 02:16:54.845704,Standard Class,Consumer,West,Clothing,Jacket,4,97.05,0.2,310.56,71.11,April,2023Q2
ORD-1390,2023-04-29 09:34:04.703919,Second Class,Corporate,North,Sports,Cricket Bat,4,82.64,0.0,330.56,83.52,April,2023Q2
ORD-1391,2023-04-29 16:51:14.562135,First Class,Consumer,East,Furniture,Desk,1,416.28,0.05,395.47,88.77,April,2023Q2
ORD-1392,2023-04-30 00:08:24.420350,Second Class,Corporate,East,Furniture,Filing Cabinet,1,431.38,0.1,388.24,90.33,April,2023Q2
ORD-1393,2023-04-30 07:25:34.278565,First Class,Consumer,South,Clothing,Formal Shirt,7,178.1,0.0,1246.7,224.04,April,2023Q2
ORD-1394,2023-04-30 14:42:44.136780,First Class,Corporate,South,Furniture,Bookshelf,4,493.28,0.0,1973.12,348.21,April,2023Q2
ORD-1395,2023-04-30 21:59:53.994995,Standard Class,Consumer,East,Sports,Cycle,2,248.21,0.2,397.14,85.76,April,2023Q2
ORD-1396,2023-05-01 05:17:03.853211,Second Class,Home Office,South,Clothing,Jacket,7,174.54,0.25,916.34,218.07,May,2023Q2
ORD-1397,2023-05-01 12:34:13.711426,First Class,Home Office,East,Furniture,Office Chair,5,438.85,0.25,1645.69,363.83,May,2023Q2
ORD-1398,2023-05-01 19:51:23.569641,Second Class,Home Office,North,Clothing,Formal Shirt,6,122.78,0.15,626.18,115.5,May,2023Q2
ORD-1399,2023-05-02 03:08:33.427856,First Class,Corporate,West,Clothing,Accessories,5,126.81,0.1,570.64,171.26,May,2023Q2
ORD-1400,2023-05-02 10:25:43.286071,Second Class,Corporate,East,Electronics,Monitor,2,974.4,0.0,1948.8,410.66,May,2023Q2
ORD-1401,2023-05-02 17:42:53.144286,Standard Class,Consumer,West,Sports,Gym Equipment,7,220.45,0.0,1543.15,250.36,May,2023Q2
ORD-1402,2023-05-03 01:00:03.002502,Standard Class,Consumer,North,Office Supplies,Printer Paper,6,34.65,0.0,207.9,67.4,May,2023Q2
ORD-1403,2023-05-03 08:17:12.860717,Standard Class,Consumer,East,Clothing,Trousers,7,156.87,0.1,988.28,294.26,May,2023Q2
ORD-1404,2023-05-03 15:34:22.718932,Same Day,Corporate,East,Furniture,Filing Cabinet,1,244.4,0.15,207.74,49.57,May,2023Q2
ORD-1405,2023-05-03 22:51:32.577147,Second Class,Home Office,South,Clothing,Jacket,6,111.84,0.15,570.38,126.37,May,2023Q2
ORD-1406,2023-05-04 06:08:42.435362,Standard Class,Consumer,South,Furniture,Sofa,4,262.29,0.2,839.33,201.95,May,2023Q2
ORD-1407,2023-05-04 13:25:52.293577,First Class,Home Office,North,Electronics,Smartwatch,5,766.5,0.15,3257.62,484.51,May,2023Q2
ORD-1408,2023-05-04 20:43:02.151793,Standard Class,Corporate,East,Sports,Gym Equipment,6,240.44,0.25,1081.98,192.8,May,2023Q2
ORD-1409,2023-05-05 04:00:12.010008,Standard Class,Corporate,East,Electronics,Laptop,4,479.06,0.0,1916.24,291.13,May,2023Q2
ORD-1410,2023-05-05 11:17:21.868223,Second Class,Consumer,North,Furniture,Office Chair,7,204.74,0.1,1289.86,293.46,May,2023Q2
ORD-1411,2023-05-05 18:34:31.726438,Second Class,Consumer,East,Sports,Gym Equipment,2,129.31,0.05,245.69,37.59,May,2023Q2
ORD-1412,2023-05-06 01:51:41.584653,Standard Class,Corporate,South,Sports,Football,6,201.09,0.0,1206.54,304.04,May,2023Q2
ORD-1413,2023-05-06 09:08:51.442869,Standard Class,Corporate,North,Office Supplies,Printer Paper,4,50.67,0.25,152.01,41.05,May,2023Q2
ORD-1414,2023-05-06 16:26:01.301084,Standard Class,Consumer,West,Office Supplies,Pens Set,7,47.02,0.2,263.31,65.67,May,2023Q2
ORD-1415,2023-05-06 23:43:11.159299,Standard Class,Corporate,West,Furniture,Bookshelf,7,250.63,0.0,1754.41,385.17,May,2023Q2
ORD-1416,2023-05-07 07:00:21.017514,Standard Class,Home Office,East,Electronics,Tablet,7,628.21,0.0,4397.47,685.63,May,2023Q2
ORD-1417,2023-05-07 14:17:30.875729,Standard Class,Corporate,North,Furniture,Desk,2,291.63,0.1,524.93,117.9,May,2023Q2
ORD-1418,2023-05-07 21:34:40.733944,Standard Class,Home Office,East,Office Supplies,Pens Set,1,79.63,0.1,71.67,19.55,May,2023Q2
ORD-1419,2023-05-08 04:51:50.592160,Standard Class,Consumer,South,Clothing,Formal Shirt,2,61.42,0.2,98.27,19.14,May,2023Q2
ORD-1420,2023-05-08 12:09:00.450375,Standard Class,Consumer,South,Clothing,Jacket,2,141.31,0.0,282.62,60.73,May,2023Q2
ORD-1421,2023-05-08 19:26:10.308590,Standard Class,Corporate,South,Clothing,Accessories,5,83.31,0.0,416.55,100.29,May,2023Q2
ORD-1422,2023-05-09 02:43:20.166805,First Class,Consumer,East,Electronics,Smartphone,7,622.28,0.0,4355.96,563.1,May,2023Q2
ORD-1423,2023-05-09 10:00:30.025020,Second Class,Consumer,East,Furniture,Desk,4,296.17,0.0,1184.68,302.95,May,2023Q2
ORD-1424,2023-05-09 17:17:39.883236,Standard Class,Consumer,South,Electronics,Camera,6,790.39,0.0,4742.34,916.02,May,2023Q2
ORD-1425,2023-05-10 00:34:49.741451,Standard Class,Consumer,East,Office Supplies,Printer Paper,5,95.06,0.2,380.24,121.01,May,2023Q2
ORD-1426,2023-05-10 07:51:59.599666,Standard Class,Consumer,West,Furniture,Filing Cabinet,7,578.85,0.0,4051.95,916.06,May,2023Q2
ORD-1427,2023-05-10 15:09:09.457881,Standard Class,Consumer,South,Clothing,Accessories,3,130.35,0.05,371.5,97.91,May,2023Q2
ORD-1428,2023-05-10 22:26:19.316096,Standard Class,Consumer,East,Furniture,Desk,2,375.25,0.0,750.5,208.17,May,2023Q2
ORD-1429,2023-05-11 05:43:29.174311,Standard Class,Consumer,West,Electronics,Laptop,3,859.18,0.0,2577.54,327.16,May,2023Q2
ORD-1430,2023-05-11 13:00:39.032527,Standard Class,Corporate,South,Electronics,Headphones,7,761.99,0.15,4533.84,594.67,May,2023Q2
ORD-1431,2023-05-11 20:17:48.890742,First Class,Corporate,South,Clothing,Accessories,5,75.96,0.1,341.82,69.64,May,2023Q2
ORD-1432,2023-05-12 03:34:58.748957,Standard Class,Corporate,East,Office Supplies,Pens Set,4,86.11,0.1,310.0,74.44,May,2023Q2
ORD-1433,2023-05-12 10:52:08.607172,Standard Class,Consumer,East,Electronics,Smartwatch,5,578.8,0.05,2749.3,400.21,May,2023Q2
ORD-1434,2023-05-12 18:09:18.465387,First Class,Consumer,West,Electronics,Monitor,4,406.07,0.0,1624.28,322.53,May,2023Q2
ORD-1435,2023-05-13 01:26:28.323603,Standard Class,Corporate,South,Office Supplies,Printer Paper,4,47.29,0.05,179.7,52.6,May,2023Q2
ORD-1436,2023-05-13 08:43:38.181818,Standard Class,Corporate,West,Electronics,Headphones,7,462.62,0.0,3238.34,754.9,May,2023Q2
ORD-1437,2023-05-13 16:00:48.040033,Standard Class,Corporate,North,Clothing,Jacket,1,121.61,0.15,103.37,21.61,May,2023Q2
ORD-1438,2023-05-13 23:17:57.898248,Standard Class,Consumer,North,Office Supplies,Pens Set,7,43.87,0.0,307.09,81.67,May,2023Q2
ORD-1439,2023-05-14 06:35:07.756463,Second Class,Home Office,East,Electronics,Headphones,2,358.97,0.1,646.15,150.1,May,2023Q2
ORD-1440,2023-05-14 13:52:17.614678,Standard Class,Consumer,South,Electronics,Tablet,5,359.06,0.0,1795.3,387.48,May,2023Q2
ORD-1441,2023-05-14 21:09:27.472894,Standard Class,Consumer,North,Sports,Football,4,183.99,0.1,662.36,130.07,May,2023Q2
ORD-1442,2023-05-15 04:26:37.331109,Standard Class,Corporate,South,Furniture,Filing Cabinet,7,497.17,0.2,2784.15,632.58,May,2023Q2
ORD-1443,2023-05-15 11:43:47.189324,Standard Class,Corporate,North,Furniture,Filing Cabinet,7,312.05,0.1,1965.92,521.56,May,2023Q2
ORD-1444,2023-05-15 19:00:57.047539,First Class,Consumer,North,Clothing,Jacket,5,55.71,0.05,264.62,65.4,May,2023Q2
ORD-1445,2023-05-16 02:18:06.905754,Second Class,Consumer,West,Sports,Cycle,5,96.43,0.25,361.61,59.57,May,2023Q2
ORD-1446,2023-05-16 09:35:16.763969,Standard Class,Corporate,North,Sports,Yoga Mat,4,247.62,0.1,891.43,213.42,May,2023Q2
ORD-1447,2023-05-16 16:52:26.622185,Standard Class,Consumer,East,Clothing,Formal Shirt,6,118.12,0.0,708.72,181.2,May,2023Q2
ORD-1448,2023-05-17 00:09:36.480400,Standard Class,Consumer,East,Furniture,Sofa,3,371.2,0.0,1113.6,193.99,May,2023Q2
ORD-1449,2023-05-17 07:26:46.338615,First Class,Consumer,West,Electronics,Tablet,2,297.4,0.1,535.32,96.68,May,2023Q2
ORD-1450,2023-05-17 14:43:56.196830,Standard Class,Corporate,North,Clothing,Jacket,2,150.09,0.1,270.16,64.02,May,2023Q2
ORD-1451,2023-05-17 22:01:06.055045,Standard Class,Consumer,West,Office Supplies,Printer Paper,6,65.02,0.0,390.12,143.5,May,2023Q2
ORD-1452,2023-05-18 05:18:15.913261,Standard Class,Home Office,East,Furniture,Filing Cabinet,1,258.53,0.0,258.53,44.12,May,2023Q2
ORD-1453,2023-05-18 12:35:25.771476,Standard Class,Corporate,East,Sports,Cycle,6,93.13,0.25,419.08,102.69,May,2023Q2
ORD-1454,2023-05-18 19:52:35.629691,Standard Class,Home Office,East,Electronics,Camera,1,546.04,0.0,546.04,99.01,May,2023Q2
ORD-1455,2023-05-19 03:09:45.487906,Standard Class,Home Office,West,Furniture,Bookshelf,1,543.05,0.05,515.9,106.99,May,2023Q2
ORD-1456,2023-05-19 10:26:55.346121,Standard Class,Consumer,South,Electronics,Smartphone,6,893.01,0.0,5358.06,768.84,May,2023Q2
ORD-1457,2023-05-19 17:44:05.204336,Standard Class,Consumer,East,Furniture,Filing Cabinet,2,438.08,0.15,744.74,183.58,May,2023Q2
ORD-1458,2023-05-20 01:01:15.062552,Standard Class,Consumer,East,Electronics,Headphones,3,793.83,0.0,2381.49,538.44,May,2023Q2
ORD-1459,2023-05-20 08:18:24.920767,First Class,Consumer,East,Electronics,Smartwatch,2,352.91,0.1,635.24,105.79,May,2023Q2
ORD-1460,2023-05-20 15:35:34.778982,Standard Class,Corporate,West,Electronics,Headphones,7,693.45,0.0,4854.15,738.27,May,2023Q2
ORD-1461,2023-05-20 22:52:44.637197,Standard Class,Consumer,North,Office Supplies,Stapler,2,75.02,0.1,135.04,41.85,May,2023Q2
ORD-1462,2023-05-21 06:09:54.495412,Second Class,Consumer,West,Office Supplies,Folders,2,41.45,0.15,70.46,24.89,May,2023Q2
ORD-1463,2023-05-21 13:27:04.353628,Standard Class,Consumer,North,Office Supplies,Printer Paper,6,90.37,0.0,542.22,114.23,May,2023Q2
ORD-1464,2023-05-21 20:44:14.211843,Second Class,Home Office,North,Sports,Football,6,109.44,0.05,623.81,134.6,May,2023Q2
ORD-1465,2023-05-22 04:01:24.070058,First Class,Consumer,North,Furniture,Desk,7,308.44,0.05,2051.13,477.38,May,2023Q2
ORD-1466,2023-05-22 11:18:33.928273,Standard Class,Consumer,South,Electronics,Headphones,7,716.8,0.0,5017.6,804.62,May,2023Q2
ORD-1467,2023-05-22 18:35:43.786488,First Class,Consumer,East,Clothing,Trousers,6,137.82,0.15,702.88,170.6,May,2023Q2
ORD-1468,2023-05-23 01:52:53.644703,Standard Class,Home Office,North,Electronics,Smartphone,2,773.56,0.0,1547.12,236.2,May,2023Q2
ORD-1469,2023-05-23 09:10:03.502919,Standard Class,Corporate,North,Sports,Gym Equipment,3,93.51,0.1,252.48,59.28,May,2023Q2
ORD-1470,2023-05-23 16:27:13.361134,Standard Class,Consumer,West,Electronics,Smartwatch,1,881.61,0.0,881.61,171.5,May,2023Q2
ORD-1471,2023-05-23 23:44:23.219349,Standard Class,Consumer,West,Sports,Yoga Mat,5,174.31,0.0,871.55,177.73,May,2023Q2
ORD-1472,2023-05-24 07:01:33.077564,Second Class,Consumer,West,Electronics,Smartphone,1,609.35,0.0,609.35,102.61,May,2023Q2
ORD-1473,2023-05-24 14:18:42.935779,Second Class,Consumer,West,Clothing,Formal Shirt,7,184.43,0.05,1226.46,268.24,May,2023Q2
ORD-1474,2023-05-24 21:35:52.793994,First Class,Home Office,East,Office Supplies,Stapler,7,80.31,0.05,534.06,191.24,May,2023Q2
ORD-1475,2023-05-25 04:53:02.652210,Same Day,Corporate,North,Sports,Yoga Mat,1,94.66,0.1,85.19,16.54,May,2023Q2
ORD-1476,2023-05-25 12:10:12.510425,Second Class,Consumer,South,Electronics,Smartphone,5,814.71,0.0,4073.55,733.88,May,2023Q2
ORD-1477,2023-05-25 19:27:22.368640,Second Class,Home Office,East,Office Supplies,Folders,2,33.86,0.0,67.72,20.57,May,2023Q2
ORD-1478,2023-05-26 02:44:32.226855,Standard Class,Consumer,South,Sports,Gym Equipment,3,77.27,0.1,208.63,40.43,May,2023Q2
ORD-1479,2023-05-26 10:01:42.085070,Standard Class,Corporate,East,Office Supplies,Pens Set,3,56.06,0.15,142.95,36.61,May,2023Q2
ORD-1480,2023-05-26 17:18:51.943286,Standard Class,Home Office,North,Office Supplies,Folders,1,98.54,0.0,98.54,22.83,May,2023Q2
ORD-1481,2023-05-27 00:36:01.801501,Second Class,Consumer,South,Office Supplies,Pens Set,5,39.59,0.1,178.16,40.57,May,2023Q2
ORD-1482,2023-05-27 07:53:11.659716,Standard Class,Corporate,East,Furniture,Sofa,7,469.34,0.0,3285.38,834.44,May,2023Q2
ORD-1483,2023-05-27 15:10:21.517931,Standard Class,Consumer,East,Office Supplies,Printer Paper,4,39.48,0.15,134.23,33.59,May,2023Q2
ORD-1484,2023-05-27 22:27:31.376146,Standard Class,Consumer,East,Office Supplies,Printer Paper,2,79.18,0.15,134.61,29.62,May,2023Q2
ORD-1485,2023-05-28 05:44:41.234361,Standard Class,Consumer,East,Sports,Gym Equipment,1,169.03,0.15,143.68,33.87,May,2023Q2
ORD-1486,2023-05-28 13:01:51.092577,Standard Class,Consumer,North,Electronics,Headphones,3,759.58,0.1,2050.87,292.53,May,2023Q2
ORD-1487,2023-05-28 20:19:00.950792,Standard Class,Corporate,North,Electronics,Smartwatch,7,416.07,0.0,2912.49,563.61,May,2023Q2
ORD-1488,2023-05-29 03:36:10.809007,Second Class,Home Office,West,Sports,Cricket Bat,6,215.16,0.15,1097.32,198.22,May,2023Q2
ORD-1489,2023-05-29 10:53:20.667222,Standard Class,Corporate,East,Clothing,Jacket,6,186.4,0.05,1062.48,206.09,May,2023Q2
ORD-1490,2023-05-29 18:10:30.525437,Second Class,Home Office,North,Furniture,Filing Cabinet,5,466.21,0.0,2331.05,486.52,May,2023Q2
ORD-1491,2023-05-30 01:27:40.383653,Standard Class,Corporate,West,Office Supplies,Folders,5,62.53,0.05,297.02,63.17,May,2023Q2
ORD-1492,2023-05-30 08:44:50.241868,Standard Class,Consumer,North,Electronics,Camera,1,934.69,0.2,747.75,162.14,May,2023Q2
ORD-1493,2023-05-30 16:02:00.100083,Standard Class,Consumer,South,Electronics,Headphones,4,281.41,0.2,900.51,163.4,May,2023Q2
ORD-1494,2023-05-30 23:19:09.958298,Standard Class,Consumer,North,Furniture,Office Chair,3,495.01,0.0,1485.03,255.97,May,2023Q2
ORD-1495,2023-05-31 06:36:19.816513,Standard Class,Corporate,East,Furniture,Desk,1,566.16,0.1,509.54,94.41,May,2023Q2
ORD-1496,2023-05-31 13:53:29.674728,Standard Class,Home Office,East,Office Supplies,Notebooks,4,31.44,0.15,106.9,31.07,May,2023Q2
ORD-1497,2023-05-31 21:10:39.532944,Standard Class,Consumer,North,Electronics,Monitor,7,594.05,0.0,4158.35,608.77,May,2023Q2
ORD-1498,2023-06-01 04:27:49.391159,Standard Class,Corporate,West,Sports,Cricket Bat,5,111.31,0.05,528.72,91.06,June,2023Q2
ORD-1499,2023-06-01 11:44:59.249374,Standard Class,Corporate,South,Sports,Cricket Bat,6,180.77,0.1,976.16,199.26,June,2023Q2
ORD-1500,2023-06-01 19:02:09.107589,Second Class,Corporate,South,Office Supplies,Notebooks,2,73.77,0.05,140.16,50.44,June,2023Q2
ORD-1501,2023-06-02 02:19:18.965804,First Class,Consumer,North,Office Supplies,Folders,7,48.79,0.0,341.53,96.42,June,2023Q2
ORD-1502,2023-06-02 09:36:28.824020,Standard Class,Consumer,North,Furniture,Desk,6,374.07,0.1,2019.98,502.25,June,2023Q2
ORD-1503,2023-06-02 16:53:38.682235,Same Day,Consumer,North,Clothing,Formal Shirt,3,88.99,0.2,213.58,65.46,June,2023Q2
ORD-1504,2023-06-03 00:10:48.540450,Standard Class,Consumer,East,Office Supplies,Pens Set,3,53.6,0.1,144.72,36.03,June,2023Q2
ORD-1505,2023-06-03 07:27:58.398665,Second Class,Consumer,West,Electronics,Tablet,6,384.87,0.1,2078.3,443.05,June,2023Q2
ORD-1506,2023-06-03 14:45:08.256880,Second Class,Corporate,East,Sports,Cycle,7,242.03,0.0,1694.21,391.17,June,2023Q2
ORD-1507,2023-06-03 22:02:18.115095,Second Class,Consumer,North,Clothing,Shoes,6,52.36,0.0,314.16,71.8,June,2023Q2
ORD-1508,2023-06-04 05:19:27.973311,Standard Class,Home Office,North,Sports,Cricket Bat,4,241.42,0.1,869.11,224.88,June,2023Q2
ORD-1509,2023-06-04 12:36:37.831526,Standard Class,Corporate,North,Office Supplies,Stapler,1,68.16,0.0,68.16,17.54,June,2023Q2
ORD-1510,2023-06-04 19:53:47.689741,Standard Class,Corporate,South,Office Supplies,Printer Paper,5,50.88,0.15,216.24,55.33,June,2023Q2
ORD-1511,2023-06-05 03:10:57.547956,Standard Class,Consumer,East,Furniture,Sofa,4,491.93,0.0,1967.72,503.61,June,2023Q2
ORD-1512,2023-06-05 10:28:07.406171,Standard Class,Corporate,North,Sports,Cricket Bat,2,169.49,0.05,322.03,61.88,June,2023Q2
ORD-1513,2023-06-05 17:45:17.264386,Standard Class,Home Office,East,Clothing,Formal Shirt,6,118.88,0.0,713.28,160.22,June,2023Q2
ORD-1514,2023-06-06 01:02:27.122602,Standard Class,Consumer,West,Electronics,Smartphone,2,349.3,0.2,558.88,81.2,June,2023Q2
ORD-1515,2023-06-06 08:19:36.980817,Standard Class,Consumer,South,Electronics,Tablet,2,550.45,0.0,1100.9,229.71,June,2023Q2
ORD-1516,2023-06-06 15:36:46.839032,Second Class,Corporate,West,Furniture,Sofa,4,276.0,0.0,1104.0,284.61,June,2023Q2
ORD-1517,2023-06-06 22:53:56.697247,First Class,Consumer,East,Clothing,Trousers,5,53.13,0.0,265.65,69.06,June,2023Q2
ORD-1518,2023-06-07 06:11:06.555462,First Class,Consumer,East,Sports,Gym Equipment,7,141.14,0.15,839.78,214.04,June,2023Q2
ORD-1519,2023-06-07 13:28:16.413678,Standard Class,Consumer,East,Electronics,Monitor,3,334.67,0.0,1004.01,161.0,June,2023Q2
ORD-1520,2023-06-07 20:45:26.271893,Second Class,Consumer,South,Office Supplies,Pens Set,1,45.49,0.0,45.49,11.35,June,2023Q2
ORD-1521,2023-06-08 04:02:36.130108,First Class,Corporate,North,Furniture,Filing Cabinet,3,209.45,0.0,628.35,152.96,June,2023Q2
ORD-1522,2023-06-08 11:19:45.988323,Standard Class,Consumer,South,Sports,Gym Equipment,5,91.38,0.1,411.21,94.99,June,2023Q2
ORD-1523,2023-06-08 18:36:55.846538,Standard Class,Home Office,South,Clothing,Jacket,3,78.07,0.0,234.21,48.89,June,2023Q2
ORD-1524,2023-06-09 01:54:05.704753,First Class,Corporate,East,Clothing,Shoes,6,186.98,0.0,1121.88,209.22,June,2023Q2
ORD-1525,2023-06-09 09:11:15.562969,Standard Class,Corporate,North,Furniture,Desk,6,168.98,0.0,1013.88,264.61,June,2023Q2
ORD-1526,2023-06-09 16:28:25.421184,Standard Class,Corporate,West,Furniture,Office Chair,4,454.13,0.05,1725.69,488.19,June,2023Q2
ORD-1527,2023-06-09 23:45:35.279399,Standard Class,Home Office,East,Electronics,Monitor,2,371.7,0.1,669.06,130.88,June,2023Q2
ORD-1528,2023-06-10 07:02:45.137614,Standard Class,Consumer,South,Electronics,Smartwatch,5,932.85,0.05,4431.04,691.28,June,2023Q2
ORD-1529,2023-06-10 14:19:54.995829,First Class,Home Office,North,Clothing,Formal Shirt,5,63.73,0.2,254.92,82.72,June,2023Q2
ORD-1530,2023-06-10 21:37:04.854045,Second Class,Corporate,West,Clothing,Accessories,3,180.89,0.2,434.14,134.14,June,2023Q2
ORD-1531,2023-06-11 04:54:14.712260,Standard Class,Corporate,West,Sports,Football,4,189.3,0.0,757.2,152.66,June,2023Q2
ORD-1532,2023-06-11 12:11:24.570475,Standard Class,Corporate,East,Sports,Yoga Mat,3,72.24,0.1,195.05,46.62,June,2023Q2
ORD-1533,2023-06-11 19:28:34.428690,Standard Class,Consumer,North,Office Supplies,Stapler,3,91.37,0.1,246.7,88.03,June,2023Q2
ORD-1534,2023-06-12 02:45:44.286905,Standard Class,Consumer,South,Clothing,Trousers,5,121.95,0.2,487.8,153.76,June,2023Q2
ORD-1535,2023-06-12 10:02:54.145120,Standard Class,Corporate,North,Sports,Gym Equipment,3,122.43,0.05,348.93,84.06,June,2023Q2
ORD-1536,2023-06-12 17:20:04.003336,First Class,Consumer,North,Clothing,Accessories,2,155.35,0.05,295.16,80.15,June,2023Q2
ORD-1537,2023-06-13 00:37:13.861551,Standard Class,Corporate,East,Electronics,Smartwatch,3,937.2,0.05,2671.02,512.31,June,2023Q2
ORD-1538,2023-06-13 07:54:23.719766,Standard Class,Consumer,East,Furniture,Office Chair,2,384.69,0.15,653.97,141.06,June,2023Q2
ORD-1539,2023-06-13 15:11:33.577981,Second Class,Consumer,East,Electronics,Camera,5,497.2,0.0,2486.0,481.44,June,2023Q2
ORD-1540,2023-06-13 22:28:43.436196,Standard Class,Consumer,West,Sports,Gym Equipment,4,223.48,0.0,893.92,210.45,June,2023Q2
ORD-1541,2023-06-14 05:45:53.294412,First Class,Consumer,East,Office Supplies,Pens Set,6,76.09,0.0,456.54,175.51,June,2023Q2
ORD-1542,2023-06-14 13:03:03.152627,Second Class,Corporate,South,Electronics,Tablet,2,909.9,0.0,1819.8,321.13,June,2023Q2
ORD-1543,2023-06-14 20:20:13.010842,Second Class,Consumer,South,Office Supplies,Folders,4,76.86,0.05,292.07,91.49,June,2023Q2
ORD-1544,2023-06-15 03:37:22.869057,Standard Class,Home Office,West,Office Supplies,Pens Set,4,44.53,0.0,178.12,51.67,June,2023Q2
ORD-1545,2023-06-15 10:54:32.727272,Standard Class,Corporate,North,Furniture,Bookshelf,2,585.38,0.0,1170.76,283.61,June,2023Q2
ORD-1546,2023-06-15 18:11:42.585487,Standard Class,Consumer,West,Electronics,Smartphone,5,345.48,0.2,1381.92,268.14,June,2023Q2
ORD-1547,2023-06-16 01:28:52.443703,Standard Class,Corporate,West,Office Supplies,Folders,1,46.29,0.05,43.98,9.38,June,2023Q2
ORD-1548,2023-06-16 08:46:02.301918,Second Class,Home Office,North,Office Supplies,Notebooks,4,64.45,0.1,232.02,71.33,June,2023Q2
ORD-1549,2023-06-16 16:03:12.160133,First Class,Corporate,East,Clothing,Formal Shirt,4,127.94,0.0,511.76,96.35,June,2023Q2
ORD-1550,2023-06-16 23:20:22.018348,Second Class,Consumer,West,Office Supplies,Stapler,5,28.1,0.0,140.5,30.17,June,2023Q2
ORD-1551,2023-06-17 06:37:31.876563,First Class,Home Office,East,Clothing,Shoes,5,157.16,0.15,667.93,196.16,June,2023Q2
ORD-1552,2023-06-17 13:54:41.734778,Second Class,Corporate,West,Office Supplies,Stapler,3,53.04,0.1,143.21,36.74,June,2023Q2
ORD-1553,2023-06-17 21:11:51.592994,Standard Class,Consumer,West,Office Supplies,Printer Paper,5,56.26,0.0,281.3,76.32,June,2023Q2
ORD-1554,2023-06-18 04:29:01.451209,Standard Class,Consumer,South,Clothing,Trousers,4,161.07,0.2,515.42,95.15,June,2023Q2
ORD-1555,2023-06-18 11:46:11.309424,Second Class,Corporate,South,Furniture,Desk,2,337.92,0.2,540.67,96.07,June,2023Q2
ORD-1556,2023-06-18 19:03:21.167639,Standard Class,Consumer,West,Electronics,Monitor,1,304.0,0.25,228.0,47.58,June,2023Q2
ORD-1557,2023-06-19 02:20:31.025854,Standard Class,Corporate,East,Electronics,Smartwatch,7,397.04,0.05,2640.32,473.41,June,2023Q2
ORD-1558,2023-06-19 09:37:40.884070,Standard Class,Consumer,North,Clothing,Shoes,3,181.0,0.0,543.0,166.76,June,2023Q2
ORD-1559,2023-06-19 16:54:50.742285,First Class,Home Office,North,Office Supplies,Folders,7,32.07,0.1,202.04,56.87,June,2023Q2
ORD-1560,2023-06-20 00:12:00.600500,Standard Class,Corporate,East,Office Supplies,Notebooks,2,52.56,0.1,94.61,24.44,June,2023Q2
ORD-1561,2023-06-20 07:29:10.458715,Second Class,Consumer,West,Electronics,Headphones,1,632.29,0.0,632.29,103.41,June,2023Q2
ORD-1562,2023-06-20 14:46:20.316930,First Class,Consumer,West,Electronics,Tablet,1,625.16,0.15,531.39,107.86,June,2023Q2
ORD-1563,2023-06-20 22:03:30.175145,Standard Class,Corporate,East,Electronics,Laptop,1,272.85,0.0,272.85,50.73,June,2023Q2
ORD-1564,2023-06-21 05:20:40.033361,Standard Class,Corporate,North,Furniture,Office Chair,6,392.52,0.05,2237.36,611.59,June,2023Q2
ORD-1565,2023-06-21 12:37:49.891576,Standard Class,Corporate,North,Office Supplies,Stapler,2,54.63,0.0,109.26,34.79,June,2023Q2
ORD-1566,2023-06-21 19:54:59.749791,Second Class,Consumer,West,Furniture,Office Chair,3,603.49,0.1,1629.42,356.97,June,2023Q2
ORD-1567,2023-06-22 03:12:09.608006,Second Class,Consumer,North,Furniture,Sofa,3,239.3,0.0,717.9,185.02,June,2023Q2
ORD-1568,2023-06-22 10:29:19.466221,First Class,Consumer,North,Sports,Cycle,1,140.0,0.15,119.0,30.19,June,2023Q2
ORD-1569,2023-06-22 17:46:29.324437,Standard Class,Corporate,North,Furniture,Office Chair,2,355.93,0.05,676.27,135.91,June,2023Q2
